Filename,Duration_sec,Frame_Count
baas.mp4,2.24,56
overkryssing.mp4,2.72,68
drypp-tia.mp4,1.68,42
tie.mp4,1.96,49
se-faa-oeye-paa-noe.mp4,1.84,46
restaurere.mp4,2.48,62
alene.mp4,2.52,63
facebook-1.mp4,2.28,57
floerte.mp4,1.84,46
kroatia-1.mp4,2.48,62
dessverre.mp4,2.44,61
brokolli-3.mp4,2.12,53
zimbabwe.mp4,2.88,72
matte-2.mp4,1.72,43
frivillig-2.mp4,2.4,60
nr-2.mp4,1.72,43
lang-lang-tid.mp4,2.08,52
trapes.mp4,2.76,69
med.mp4,1.44,36
gleder-seg.mp4,1.32,33
formann-org.mp4,1.76,44
tv-2.mp4,2.28,57
vindsperre-2.mp4,1.88,47
broeyt-2-haandball.mp4,1.52,38
shingel.mp4,2.68,67
stetoskop.mp4,1.84,46
oss-flere-personer.mp4,1.72,43
filetering-fisk.mp4,1.56,39
hale-2.mp4,1.76,44
bongotromme.mp4,3.08,77
bukett.mp4,1.88,47
hindu.mp4,1.6,40
ramme.mp4,2.16,54
hoereapparat.mp4,1.72,43
triks.mp4,2.0,50
