Filename,Gloss,Description,Comment
sette-paa-bordet.mp4,sette (på bordet),,
sette-sette-inn-paa-1.mp4,sette (sette inn/på) 1,,
sette-sette-inn-paa-2.mp4,sette (sette inn/på) 2,,
sette-sykkel.mp4,sette (sykkel),,
sette-insulin.mp4,sette insulin,,
sette-opp.mp4,sette opp (bygning),,
sette-opp-telt.mp4,sette opp telt,,
sette-seg.mp4,sette seg,,
sette-seg-to-personer-setter-seg.mp4,sette seg: to personer setter seg,,
severdighet.mp4,severdighet,,
sex.mp4,sex,,
sexolog.mp4,sexolog,,
shia.mp4,shia (muslim),,
shingel.mp4,shingel 1,,
shingel-2.mp4,shingel 2,,
shiva-1.mp4,Shiva (gud i hinduismen) 1,,
shiva-2.mp4,Shiva (gud i hinduismen) 2,,
shoppe.mp4,shoppe,,
shoppe.mp4,shopping 1,,
shopping-2.mp4,shopping 2,,
shorts-kortbukse.mp4,shorts/kortbukse,,
shot.mp4,shot 1,,
shot-2.mp4,shot 2,,
si.mp4,si,,
side.mp4,side,,
side-i-bok.mp4,side (i bok),,
sideleie.mp4,sideleie,,
sidelinje.mp4,sidelinje,,
siden-senere.mp4,siden (senere),,
siden-1.mp4,siden 1,,
siden-2.mp4,siden 2,,
sidesperre.mp4,sidesperre (byggfag),,
sier.mp4,sier,,
sigar.mp4,sigar,,
sightseeing.mp4,sightseeing,,
sigmund.mp4,Sigmund,,
signal.mp4,signal,,
signalstoffer-i-hjernen.mp4,signalstoffer i hjernen,,
signo.mp4,Signo,,
sigoeyner.mp4,sigøyner,,
sigrid.mp4,Sigrid,,
sigrun.mp4,Sigrun,,
sigurd.mp4,Sigurd,,
sikhisme.mp4,sikhisme,,
sikker-t.mp4,sikker/-t,,
sikkerhet.mp4,sikkerhet,,
sikkerhets-skyld.mp4,sikkerhets skyld,,
sikkerhetsnaal.mp4,sikkerhetsnål,,
sikte.mp4,sikte,Mistenke for straffbart forhold.,
siktemerke-bowling.mp4,siktemerke (bowling),,
siktet.mp4,siktet,,
sil-1.mp4,sil 1,,
sil-2.mp4,sil 2,,
sil.mp4,sil 3,,
silikon.mp4,silikon,,
silikon-1.mp4,silikon (byggfag),,
silke.mp4,silke,,
simpel-t.mp4,simpel/-t,,
sin-sitt.mp4,sin/sitt,,
sine.mp4,sine,,
singapore.mp4,Singapore,,
singel.mp4,singel,,
sinn.mp4,sinn,,
sinnssyk.mp4,sinnssyk,,
sint-1.mp4,sint 1,,
sint-2.mp4,sint 2,,
sint-rive-seg-i-haaret.mp4,sint: rive seg i håret,,
sirkel.mp4,sirkel,,
sirkelsag.mp4,sirkelsag 1,,
sirkelsag_1.mp4,sirkelsag 2,,
sirkulasjon-blod.mp4,sirkulasjon (blod),,
sirkus.mp4,sirkus,,
sist.mp4,sist,,
sist-om-fortid.mp4,sist (om fortid),,
siste.mp4,siste,,
siste-om-fortid.mp4,siste (om fortid),,
sistemann.mp4,sistemann,,
sisten-lek.mp4,sisten (lek),,
sitron.mp4,sitron,,
sitt.mp4,sitt,,
sitte-1.mp4,sitte 1,,
sitte-2.mp4,sitte 2,,
situasjon-2.mp4,situasjon 1,,
situasjon-1.mp4,situasjon 2,,
sivil.mp4,sivil,,
sivilisasjon.mp4,sivilisasjon,,
sivilsak.mp4,sivilsak,,
sjaafoer-1.mp4,sjåfør 1,,
sjaafoer-2.mp4,sjåfør 2,,
sjakk.mp4,sjakk,,
sjal.mp4,sjal,,
sjalu-si.mp4,sjalu/-si,,
champanje.mp4,sjampanje 1,,
champanje-2.mp4,sjampanje 2,,
sjanger.mp4,sjanger,,
sjanse.mp4,sjanse,,
sjarme-rende.mp4,sjarme/-rende,,
sjef.mp4,sjef,,
sjekk.mp4,sjekk (verdipapir),,
sjekk-kontroll.mp4,sjekke,,
sjel.mp4,sjel,,
sjelden.mp4,sjelden,,
sjenert.mp4,sjenert,,
sjiraff.mp4,sjiraff,,
sjokk.mp4,sjokk 1,,
sjokk-2.mp4,sjokk 2,,
sjokolade.mp4,sjokolade,,
sjokoladekake.mp4,sjokoladekake,,
sjokoladeplate.mp4,sjokoladeplate,,
sjonglere.mp4,sjonglere,,
sjoe.mp4,sjø,,
sjoeloeve.mp4,sjøløve,,
sjoeroever-1.mp4,sjørøver 1,,
sjoeroever-2.mp4,sjørøver 2,,
sju-syv.mp4,sju/syv,,
Skaadalen.mp4,Skådalen,,
skade.mp4,skade,,
skademeldingsskjema.mp4,skademeldingsskjema,,
skaffe.mp4,skaffe,,
skal.mp4,skal,,
skaal-bolle.mp4,skål (bolle),,
skaal-til-kopp.mp4,skål (til kopp),,
skaale.mp4,skåle,,
skalk-av-broed-ol.mp4,skalk (av brød o.l.),,
skall.mp4,skall ,,
skall-av-sitron.mp4,skall (av feks sitron),,
skallet-haarloest-hode-1.mp4,skallet (hårløst hode) 1,,
skallet-haarloest-hode-2.mp4,skallet (hårløst hode) 2,,
skam.mp4,skam,,
skam-full.mp4,skam/-full,,
skammel.mp4,skammel 1,,
skammel-2.mp4,skammel 2,,
skandale.mp4,skandale,,
skandinavia.mp4,Skandinavia,,
skandinavisk.mp4,skandinavisk,,
skanne.mp4,skanne,,
skap.mp4,skap,,
skape.mp4,skape 1,,
skape-2.mp4,skape 2,,
skapelse.mp4,skapelse,,
skarp-1.mp4,skarp 1,,
skarp-2.mp4,skarp 2,,
skatt-penger.mp4,skatt (penger),,
skattejakt.mp4,skattejakt,,
skattekiste.mp4,skattekiste,,
skaut.mp4,skaut,,
skeiv.mp4,skeiv,,
skeptisk.mp4,skeptisk,,
ski.mp4,ski,,
gaa-paa-ski.mp4,ski: gå på ski,,
skibukse.mp4,skibukse,,
skien.mp4,Skien,,
skifer.mp4,skifer,,
skiflyving.mp4,skiflyving,,
bytte-2.mp4,skifte 1,,
skifte-3.mp4,skifte 2,,
skifte-4.mp4,skifte 3,,
skiftenoekkel.mp4,skiftenøkkel,,
skihansker.mp4,skihansker,,
skikk.mp4,skikk,,
skill-i-haaret.mp4,skill (i håret),,
skille-fra-hverandre-gaa-fra-hverandre.mp4,skille fra hverandre,Tegnet brukes om personer i nær relasjon til hverandre.,
skille-s.mp4,skille/-s,,
skiloeper.mp4,skiløper,,
skilpadde.mp4,skilpadde,,
skilsmisse.mp4,skilsmisse,,
skilt.mp4,skilt,,
skilt-trafikk-ol.mp4,skilt (trafikk o.l.),,
skinke.mp4,skinke,,
skinkeost.mp4,skinkeost,,
skinn-hud.mp4,skinn (hud),,
skinne-sola-skinner-1.mp4,skinne: sola skinner 1,,
skinne-sola-skinner-2.mp4,skinne: sola skinner 2,,
skinne.mp4,skinner (garasjeport),,
skinner-togskinner.mp4,skinner (togskinner),,
skip.mp4,skip,,
skipsverft.mp4,skipsverft,,
skisko.mp4,skisko,,
skiskyting.mp4,skiskyting,,
skisse-1.mp4,skisse 1,,
skisse-2.mp4,skisse 2,,
skitten.mp4,skitten,,
skitur.mp4,skitur,,
skive.mp4,skive,,
skivekobling.mp4,skivekobling,,
skjaere.mp4,skjære,,
skjaere-seg.mp4,skjære (seg),,
skjaere-opp-broed-ol.mp4,skjære opp (brød o.l.),,
skjaere-opp-kake-ol.mp4,skjære opp (kake o.l.),,
skjaeringspunkt.mp4,skjæringspunkt,,
skjaertorsdag.mp4,skjærtorsdag,,
skje.mp4,skje,,
skje-hende.mp4,skje (hende),,
blyant-liten.mp4,skje: liten,,
form-horisontal-lang.mp4,skje: stor,,
skjegg.mp4,skjegg,,
skjegg-bustet-skjegg.mp4,skjegg: bustet skjegg,,
skjele.mp4,skjele 1,,
skjeling.mp4,skjele 2,,
skjelett.mp4,skjelett 1,,
skjelett-2.mp4,skjelett 2,,
skjelett-1.mp4,skjelett 3,,
skjell.mp4,skjell,,
skjeloeyd.mp4,skjeløyd,,
skjelve.mp4,skjelve,,
skjema.mp4,skjema,,
skjenke.mp4,skjenke,,
skjerm-paa-sag-3.mp4,skjerm (beskyttelse på sag),,
skjev.mp4,skjev,,
skjoldet-som-i-et-skjoldet-gardin.mp4,skjoldet (som i et skjoldet gardin),,
skjorte.mp4,skjorte,,
skjoenn-pen-person-1.mp4,skjønn (pen person) 1,,
skjoenn-pen-person-2.mp4,skjønn (pen person) 2,,
skjoenne-forstaa.mp4,skjønne (forstå),,
skjoenner-ikke.mp4,skjønner ikke,,
skjoennlitteratur.mp4,skjønnlitteratur,,
skjoert.mp4,skjørt,,
skjoert-foldeskjoert.mp4,skjørt: foldeskjørt,,
skjoert-ta-av-skjoert.mp4,skjørt: ta av skjørt,,
skjoert-ta-paa-seg-skjoert.mp4,skjørt: ta på seg skjørt,,
skli.mp4,skli,,
sklie.mp4,sklie,,
sko.mp4,sko 1,,
sko-spiss-sko.mp4,sko: spiss sko,,
sko-ta-av-sko.mp4,sko: ta av sko,,
sko-ta-paa-hoeyhaelte-sko.mp4,sko: ta på høyhælte sko,,
skoboerste.mp4,skobørste,,
skoda.mp4,Skoda,,
skog-1.mp4,skog 1,,
skog-2.mp4,skog 2,,
skohael-hoey-hael.mp4,skohæl: høy hæl,,
skohael-lav-hael.mp4,skohæl: lav hæl,,
skole.mp4,skole,,
skole-gaa-paa-skolen.mp4,skole: gå på skolen,Tegnet brukes i forbindelse med å gå på skole over tid.,
skoleboeker-flere-boeker.mp4,skolebøker: flere bøker,,
skolegaard.mp4,skolegård,,
skoleklasse.mp4,skoleklasse,,
skoleklokke.mp4,skoleklokke,,
skolesekk.mp4,skolesekk,,
skolevei.mp4,skolevei,,
skomaker.mp4,skomaker,,
skopje.mp4,Skopje,,
skorpe-saar.mp4,skorpe (sår),,
skorstein.mp4,skorstein,,
skotsk.mp4,skotsk,,
skottland.mp4,Skottland,,
skoeytejern.mp4,skøytejern,,
skoeyteloeper.mp4,skøyteløper,,
skoeyter.mp4,skøyter,,
skoeyting-langrenn.mp4,skøyting (langrenn),,
skredder.mp4,skredder,,
skredderstilling.mp4,skredderstilling,,
skrelle-appelsin.mp4,skrelle (appelsin),,
skrelle-banan.mp4,skrelle (banan),,
skrelle-poteter-1.mp4,skrelle (poteter) 1,,
skrelle-poteter-2.mp4,skrelle (poteter) 2,,
skremme.mp4,skremme,,
skriftlig.mp4,skriftlig,,
skrike.mp4,skrike,,
graate-2.mp4,skrike (gråte),,
skript.mp4,skript,,
skritt-1-friidrett.mp4,skritt (friidrett),,
skrive.mp4,skrive,,
skrive-smarttelefon.mp4,skrive (eks. smarttelefon),,
skrive-paa-tastatur.mp4,skrive (på tastatur) 1,,
skrive-data.mp4,skrive (på tastatur) 2,,
skrive-under.mp4,skrive under,,
skrivebok.mp4,skrivebok,,
skriver.mp4,skriver,,
skru-2.mp4,skru,Tegnet brukes om å skru en skrue el.,
skru-kran-ol.mp4,skru (kran o.l.),,
skru.mp4,skru (rotere),,
skru-paa.mp4,skru på,,
skrubbsaar.mp4,skrubbsår,,
skrudrill-1.mp4,skrudrill,,
skrue.mp4,skrue 1,,
skrue-2.mp4,skrue 2,,
skrujern-flatt-1.mp4,skrujern (flatt) 1,,
skrujern-flatt-2.mp4,skrujern (flatt) 2,,
skrujern-stjerne.mp4,skrujern (stjerne),,
skrujern.mp4,skrujern 1,,
skrujern-3.mp4,skrujern 2,,
skrujern-1.mp4,skrujern 3,,
skrutrekker.mp4,skrutrekker,,
skryte-1.mp4,skryte 1,,
skryte-2.mp4,skryte 2,,
skudd.mp4,skudd,,
skuddaar.mp4,skuddår,,
skuespill.mp4,skuespill,,
skuespiller.mp4,skuespiller,,
skuffet-1.mp4,skuffet 1,,
skuffet-2.mp4,skuffet 2,,
skulder.mp4,skulder,,
skum.mp4,skum,,
skum-2.mp4,skum (isolasjon),,
skummel-t.mp4,skummel/-t 1,,
skummel-t-2.mp4,skummel/-t 2,,
skummet-melk.mp4,skummet melk,,
skurk.mp4,skurk,,
skvette.mp4,skvette,,
sky-redd.mp4,sky (redd),,
sky.mp4,sky 1,,
sky-2.mp4,sky 2,,
sky-3.mp4,sky 3,,
skyld.mp4,skyld,,
skyld-min-skyld.mp4,skyld (min skyld),,
skyldfoelelse.mp4,skyldfølelse,,
skyldig.mp4,skyldig,,
skyldsansvar.mp4,skyldsansvar,,
skylle-klaer.mp4,skylle (klær),,
skylle-oeret.mp4,skylle (øret),,
skyllevaeske.mp4,skyllevæske,,
skynde-seg-1.mp4,skynde seg 1,,
skynde-seg-2.mp4,skynde seg 2,,
skype-2.mp4,Skype (programvare) 1,,
skype-3.mp4,Skype (programvare) 2,,
skyskraper.mp4,skyskraper,,
skyte-med-gevaer.mp4,skyte (med gevær),,
skyteskive.mp4,skyteskive,,
skyting.mp4,skyting,,
skyve.mp4,skyve,,
slaa-aa-slaa.mp4,slå (å slå),,
slaa-ball.mp4,slå (ball),,
slaa-i-konkurranse-1.mp4,slå (i konkurranse) 1,,
slaa-i-konkurranse-2.mp4,slå (i konkurranse) 2,,
slaa-paa-tromme.mp4,slå (på tromme),,
slaa-av.mp4,slå av,,
sladre-sladder.mp4,sladre/sladder,,
slag-art.mp4,slag (art),,
slagbormaskin.mp4,slagbormaskin,,
slagsmaal.mp4,slagsmål,,
slakte.mp4,slakte 1,,
slakte-3.mp4,slakte 2,,
slakter.mp4,slakter ,,
slalom.mp4,slalom,,
slange.mp4,slange,,
slank.mp4,slank,,
slapp.mp4,slapp,,
slapp-av-1.mp4,slapp av 1,,
slapp-av-2.mp4,slapp av 2,,
slappe-av-1.mp4,slappe av (hvile)1,,
slappe-av-2.mp4,slappe av (hvile)2,,
slaass.mp4,slåss,,
slave.mp4,slave,,
slede.mp4,slede,,
slegge.mp4,slegge (idrett),,
slegge-2.mp4,slegge (verktøy),,
sleiv.mp4,sleiv 1,,
sleiv-2.mp4,sleiv 2,,
slekt.mp4,slekt,,
slektning.mp4,slektning,,
slem.mp4,slem,,
slepe-1.mp4,slepe 1,,
slepe-2.mp4,slepe 2,,
slette.mp4,slette,Større flat landstrekning,
slik-slikt.mp4,slik/slikt,,
slikke.mp4,slikke,,
elg-slikker-seg-om-munnen.mp4,slikke seg om munnen: elg ...,,
slikkepott.mp4,slikkepott,,
slim.mp4,slim,,
slipe.mp4,slipe,,
slippe-1.mp4,slippe 1,,
slippe-2.mp4,slippe 2,,
slippe-3.mp4,slippe 3,,
slippteknikk-bowling.mp4,slippteknikk (bowling),,
slips.mp4,slips,,
slite-ut.mp4,slite ut,,
sliten-1.mp4,sliten 1,,
sliten-2.mp4,sliten 2,,
slott.mp4,slott,,
slovakia.mp4,Slovakia,,
slovenia.mp4,Slovenia,,
sloese.mp4,sløse,,
sloeyfe.mp4,sløyfe,,
slu.mp4,slu,,
sluk.mp4,sluk,,
sluke-svelge-1.mp4,sluke (svelge) 1,,
sluke-svelge-2.mp4,sluke (svelge) 2,,
slukke-brann.mp4,slukke (brann),,
slukke-lys.mp4,slukke (lys),,
slukstang.mp4,slukstang,,
slutt.mp4,slutt 1,,
slutt-2.mp4,slutt 2,,
slutten-1.mp4,slutten 1,,
slutten-2.mp4,slutten 2,,
sluttet-krets.mp4,sluttet krets (strøm),,
sluttposisjon-bowling.mp4,sluttposisjon (bowling),,
sluttrapport.mp4,sluttrapport,,
sluttsspill.mp4,sluttsspill,,
smaa.mp4,små,,
smaa-i-hoeyden.mp4,små (i høyden),,
smaa-i-lengden-bredden.mp4,små (i lengden/bredden),,
smak.mp4,smak,,
smake.mp4,smake,,
smake-smake-paa-flere.mp4,smake: smake på flere,,
smal.mp4,smal,,
smale-oeyne.mp4,smale øyne,,
smart.mp4,smart,,
smash.mp4,smash,,
smed.mp4,smed,,
smelte.mp4,smelte,,
smerte-lig-1.mp4,smerte/-lig 1,,
smerte-lig-2.mp4,smerte/-lig 2,,
smerteskala.mp4,smerteskala,,
smertestillende.mp4,smertestillende,,
smerteterskel.mp4,smerteterskel,,
smidig.mp4,smidig,,
smigre.mp4,smigre,,
smil-1.mp4,smil 1,,
smil-2.mp4,smil 2,,
sminke-seg.mp4,sminke (seg),,
smiske.mp4,smiske,,
smiths-venn-1.mp4,Smiths venner,,
smitte-1.mp4,smitte 1,,
smitte.mp4,smitte 2,,
smoking.mp4,smoking,,
smokk.mp4,smokk,,
smoothie-1.mp4,smoothie 1,,
smoothie-3.mp4,smoothie 2,,
smoothie-4.mp4,smoothie 3,,
smoothie-5.mp4,smoothie 4,,
smoer-1.mp4,smør 1,,
smoer-2.mp4,smør 2,,
smoerbroed.mp4,smørbrød,,
smoere-broed-1.mp4,smøre (brød) 1,,
smoere-broed-2.mp4,smøre (brød) 2,,
smoere-maskiner-ol.mp4,smøre (maskiner o.l.),,
smoere-med-salve.mp4,smøre (med salve),,
smoere-skismoering.mp4,smøre (skismøring),,
smoering-ski.mp4,smøring (ski),,
smorkniv.mp4,smørkniv 1,,
smorkniv-2.mp4,smørkniv 2,,
smugle-ing-1.mp4,smugle/-ing 1,,
smugle-ing-2.mp4,smugle/-ing 2,,
smugle-ing-3.mp4,smugle/-ing 3,,
smugtitte.mp4,smugtitte,,
smyge-liste-seg.mp4,smyge (liste seg),,
smykke.mp4,smykke,,
snakke.mp4,snakke,,
samtale-snakke-sammen.mp4,snakke sammen,,
snapchat-1.mp4,Snapchat (app) 1,,
snapchat-2.mp4,Snapchat (app) 2,,
snart.mp4,snart,,
sneglehus.mp4,sneglehus (i mellomøret),,
snehvit-1.mp4,Snehvit 1,,
snehvit-2.mp4,Snehvit 2,,
snekker-1.mp4,snekker 1,,
snekker-2.mp4,snekker 2,,
snekre-1.mp4,snekre 1,,
snekre-2.mp4,snekre 2,,
sniffe.mp4,sniffe,,
snill.mp4,snill,,
snipp.mp4,snipp (skjortesnipp),,
snitt.mp4,snitt,,
snittliste.mp4,snittliste,,
snorkel.mp4,snorkel,,
snowboard.mp4,snowboard,,
snoe.mp4,snø,,
snoe-snoe-paa-bakken.mp4,snø: snø på bakken,,
snofreser.mp4,snøfreser,,
snofrisk-ost.mp4,snøfrisk (ost),,
snoemann.mp4,snømann,,
lage-snoemann.mp4,snømann: lage snømann,,
snoeplog.mp4,snøplog,,
snoeras.mp4,snøras,,
snoere-fiskesnoere.mp4,snøre (fiskesnøre),,
snoescooter.mp4,snøscooter,,
snu-1.mp4,snu 1,,
snu-2.mp4,snu 2,,
snu-seg-liggende.mp4,snu seg (liggende),,
snuble.mp4,snuble,,
snurre.mp4,snurre,,
snurrebass.mp4,snurrebass,,
snus-2.mp4,snus,,
snute-1.mp4,snute 1,,
snute-2.mp4,snute 2,,
snyte-narre-1.mp4,snyte (narre) 1,,
snyte-narre-2.mp4,snyte (narre) 2,,
sofa.mp4,sofa,,
softis.mp4,softis,,
sogn-fjordane.mp4,Sogn og Fjordane,,
sokker.mp4,sokker,,
sol.mp4,sol,,
sola-skinner.mp4,sola skinner,,
solarium.mp4,solarium,,
solbaer.mp4,solbær,,
solbrent.mp4,solbrent,,
solbriller.mp4,solbriller,,
soldat.mp4,soldat,,
sole-seg-1.mp4,sole seg 1,,
sole-seg-2.mp4,sole seg 2,,
solenergi.mp4,solenergi,,
solfaktor.mp4,solfaktor,,
solid.mp4,solid,,
solidaritet-solidarisk.mp4,solidaritet/solidarisk,,
solkrem.mp4,solkrem,,
sollys.mp4,sollys,,
solnedgang.mp4,solnedgang,,
solnedgang-2.mp4,solnedgang 2,,
soloppgang-1.mp4,soloppgang 1,,
soloppgang-2.mp4,soloppgang 2,,
solstraale.mp4,solstråle,,
solsystem.mp4,solsystem,,
solveig.mp4,Solveig,,
somalia-1.mp4,Somalia 1,,
somalia-2.mp4,Somalia 2,,
somatisk.mp4,somatisk,,
sommer.mp4,sommer,,
sommerdekk.mp4,sommerdekk,,
sommerfugl.mp4,sommerfugl,,
sone.mp4,sone,,
sone-fengsel.mp4,sone (fengsel),,
sopp.mp4,sopp,,
sorg.mp4,sorg 1,,
sorg-2.mp4,sorg 2,,
sort-art.mp4,sort (art),,
sort-svart.mp4,sort (svart),,
sortere-1.mp4,sortere 1,,
sortere-2.mp4,sortere 2,,
sosial.mp4,sosial,,
sosial-angst.mp4,sosial angst,,
sosial-kontakt.mp4,sosial kontakt,,
sosial-situasjon.mp4,sosial situasjon,,
sosiale-medier.mp4,sosiale medier,,
sosialisme.mp4,sosialisme,,
sosialistisk-venstreparti.mp4,Sosialistisk Venstreparti,,
sosiologi.mp4,sosiologi,,
sosionom.mp4,sosionom,,
sove.mp4,sove 1,,
sove-2.mp4,sove 2,,
sove-3.mp4,sove 3,,
sove-ligge-og-sove.mp4,sove: ligge og sove,,
sovepose.mp4,sovepose,,
soverom.mp4,soverom,,
sovjet.mp4,Sovjet,,
sovne.mp4,sovne,,
soeke.mp4,søke 1,"I betydningen å søke om å få stilling, stipend eller lignende.",
soeke-2.mp4,søke 2,"I betydningen å lete etter, prøve å finne.",
soeke-flere.mp4,søke: flere,"I betydningen å søke om å få stilling, stipend eller lignende flere steder.",
soeknadsskjema.mp4,søknadsskjema,,
soel-e-1.mp4,søl/-e 1,,
soel-e-2.mp4,søl/-e 2,,
soeledam.mp4,søledam,,
soelje.mp4,sølje,,
soelv.mp4,sølv,,
soelvrev.mp4,sølvrev,,
soendag.mp4,søndag 1,,
soendag-2.mp4,søndag 2,,
soenn.mp4,sønn,,
soeppel-1.mp4,søppel 1,,
soeppel-2.mp4,søppel 2,,
soppelbil.mp4,søppelbil,,
soeppelkasse.mp4,søppelkasse,,
soeppelsekk.mp4,søppelsekk,,
soer-syd.mp4,sør (syd),,
soer-afrika-1.mp4,Sør-Afrika 1,,
soer-afrika-2.mp4,Sør-Afrika 2,,
soer-afrika-3.mp4,Sør-Afrika 3,,
soer-amerika.mp4,Sør-Amerika,,
soer-korea-1.mp4,Sør-Korea 1,,
soer-korea-2.mp4,Sør-Korea 2,,
soeren-1.mp4,søren 1,,
soeren-2.mp4,søren 2,,
soeren.mp4,søren 3,,
soerge-lig.mp4,sørge/-lig,,
soesken.mp4,søsken,,
soeskenbarn.mp4,søskenbarn,,
soeskensjalusi.mp4,søskensjalusi,,
soester.mp4,søster,,
soester-sykesoester.mp4,søster (sykesøster),,
soet.mp4,søt,,
soevn-1.mp4,søvn 1,,
soevn-2.mp4,søvn 2,,
soevn-3.mp4,søvn 3,,
soevnig.mp4,søvnig,,
soevnvaner.mp4,søvnvaner,,
soeylediagram.mp4,søylediagram,,
soeyler.mp4,søyler,,
spade.mp4,spade,,
spaghetti.mp4,spaghetti,,
spaltekniv.mp4,spaltekniv (verktøy),,
spania-1.mp4,Spania 1,,
spania-2.mp4,Spania 2,,
spania-3.mp4,Spania 3,,
spann-1.mp4,spann 1,,
spann-2.mp4,spann 2,,
spare-bowling.mp4,spare (bowling),,
spare-penger.mp4,spare (penger),,
sparekule-bowling.mp4,sparekule (bowling),,
sparke.mp4,sparke,,
sparke-langt-feks-fotball.mp4,sparke langt (f.eks. fotball),,
spastisk.mp4,spastisk,,
spedbarn.mp4,spedbarn,,
speedometer.mp4,speedometer,,
speider.mp4,speider,,
speil.mp4,speil,,
speile-seg.mp4,speile (seg),,
speilegg.mp4,speilegg,,
spekeskine.mp4,spekeskinke,,
spekulere.mp4,spekulere,,
spennende-spenning.mp4,spennende/spenning,,
spenst.mp4,spenst,,
spent.mp4,spent,,
sperre.mp4,sperre,,
sperreomraade.mp4,sperreområde,,
spesialisere-seg.mp4,spesialisere seg,,
spesialist.mp4,spesialist,,
spesialskole.mp4,spesialskole,,
spesiell-spesielt.mp4,spesiell/spesielt,,
spetakkel.mp4,spetakkel,,
spiker.mp4,spiker,,
spikerpumpe.mp4,spikerpumpe,,
spikertrekker.mp4,spikertrekker,,
spikre.mp4,spikre,,
spille-brettspill.mp4,spille (brettspill) 1,,
spille-brettspill-2.mp4,spille (brettspill) 2,,
spille-dramatisere.mp4,spille (dramatisere),,
spille-fiolin.mp4,spille (fiolin),,
spille-floeyte.mp4,spille (fløyte),,
spiller.mp4,spille (fotball),,
spille-haandball.mp4,spille (håndball),,
spille-harpe.mp4,spille (harpe),,
spille-kornett-trompet.mp4,spille (kornett/trompet),,
spille-kort.mp4,spille (kort),,
spille-piano.mp4,spille (piano),,
spille-saxofon.mp4,spille (saxofon),,
spille-trekkspill.mp4,spille (trekkspill),,
spille-trombone.mp4,spille (trombone),,
spille-trommer.mp4,spille (trommer),,
spillelinje-bowling.mp4,spillelinje (bowling),,
spiller.mp4,spiller (fotball),Tegnet brukes vanligvis om spiller i lagidrett.,
spinat.mp4,spinat 1,,
spinat-2.mp4,spinat 2,,
spindelvev.mp4,spindelvev,,
spion-spionasje.mp4,spion/spionasje,,
spionere.mp4,spionere,,
spiral-prevensjon.mp4,spiral (prevensjon),,
spire.mp4,spire,,
spise-and-dobbel.mp4,"spise (and, dobbel)",,
spise-dyrspiser.mp4,spise (dyr spiser),,
spise-med-skje.mp4,spise (med skje),,
spise-1.mp4,spise 1,,
spise-2.mp4,spise 2,,
spise-3.mp4,spise 3,,
broedskive-spise-broedskive.mp4,spise brødskive,,
spise-opp.mp4,spise opp,,
spise-spise-mye.mp4,spise: ekorn spiser,,
elg-tygger.mp4,spise: elg tygger,,
gaas-spiser.mp4,spise: gås spiser,,
eple-spise-et-eple.mp4,spise: spise et eple,,
spisebestikk.mp4,spisebestikk,,
spiseforstyrrelse.mp4,spiseforstyrrelse,,
spiseror.mp4,spiserør,,
spisevaner.mp4,spisevaner,,
spiss.mp4,spiss,,
spiss-fotball.mp4,spiss (fotball),,
sko-spiss-sko.mp4,spiss sko,,
splid.mp4,splid,,
split-bowling.mp4,split (bowling),,
splitte.mp4,splitte,,
splittelse.mp4,splittelse,,
spole-ci.mp4,spole (CI),,
sponplate.mp4,sponplate 1,,
sponplate-2.mp4,sponplate 2,,
spor.mp4,spor,,
sport.mp4,sport,,
spoeke-1.mp4,spøke 1,,
spoeke-2.mp4,spøke 2,,
spoekelse.mp4,spøkelse,,
spoer.mp4,spør,,
spoerre.mp4,spørre,,
spoersmaal.mp4,spørsmål,,
spraak.mp4,språk,,
spraakutvikling.mp4,språkutvikling,,
nesespray-bruke-2.mp4,spray (nesespray),,
sprayboks.mp4,sprayboks,,
spre-dning.mp4,spre/-dning,,
spredt.mp4,spredt,,
sprek.mp4,sprek,,
sprekk.mp4,sprekk,,
sprekke.mp4,sprekke,,
sprekke-ballong.mp4,sprekke (ballong),,
sprenge.mp4,sprenge,,
sprette-dyr-spretter.mp4,sprette: dyr spretter,,
springe-loepe.mp4,springe (løpe),,
sprit.mp4,sprit,,
sproeyte-1.mp4,sprøyte 1,,
sproeyte-2.mp4,sprøyte 2,,
sproeyte-3.mp4,sprøyte 3,,
sproeytemidler.mp4,sprøytemidler,,
sprute.mp4,sprute,,
spurv.mp4,spurv,,
spyd.mp4,spyd,,
spytte.mp4,spytte,,
squash.mp4,squash,,
sri-lanka-1.mp4,Sri Lanka 1,,
sri-lanka-3.mp4,Sri Lanka 2,,
sta.mp4,sta,,
staa.mp4,stå,,
staa-i-avisen-ol.mp4,stå (i avisen o.l.),,
staa-om-ting.mp4,stå (om ting),,
staa-sykkel.mp4,stå (sykkel),,
staa-opp.mp4,stå opp,,
stabil.mp4,stabil 1,,
stabil-2.mp4,stabil 2,,
stabilt-sideleie.mp4,stabilt sideleie,,
stadfeste.mp4,stadfeste,,
stadion.mp4,stadion,,
stafett.mp4,stafett 1,,
stafett-2.mp4,stafett 2,,
stafettpinne.mp4,stafettpinne,,
stakkar-s.mp4,stakkar/-s,,
staal.mp4,stål,,
staale.mp4,Ståle,,
stall.mp4,stall,,
stamcelle-1.mp4,stamcelle 1,,
stamcelle-2.mp4,stamcelle 2,,
stamme.mp4,stamme,,
standard.mp4,standard,,
standardavvik.mp4,standardavvik,,
standpunkt.mp4,standpunkt,,
stang.mp4,stang,,
stang-fiskestang.mp4,stang (fiskestang),,
stang-flaggstang-ol.mp4,stang (flaggstang o.l.),,
stank.mp4,stank,,
