Filename,Duration_sec,Frame_Count
syn.mp4,1.76,44
omgivelse.mp4,2.16,54
fuske.mp4,1.88,47
avfoering.mp4,2.84,71
taake.mp4,2.24,56
treningstoey.mp4,2.0,50
ivar-2.mp4,1.32,33
undersoke-2.mp4,2.16,54
B.mp4,1.6,40
immunforsvar-2.mp4,2.6,65
latter-2.mp4,2.16,54
forkjoelet-forkjoelelse.mp4,1.88,47
2-akse.mp4,2.76,69
baas.mp4,2.24,56
straks.mp4,1.44,36
overkryssing.mp4,2.72,68
silikon-1.mp4,1.84,46
stimulere.mp4,2.4,60
drypp-tia.mp4,1.68,42
tie.mp4,1.96,49
se-faa-oeye-paa-noe.mp4,1.84,46
restaurere.mp4,2.48,62
alene.mp4,2.52,63
facebook-1.mp4,2.28,57
kroatia-1.mp4,2.48,62
floerte.mp4,1.84,46
frivillig-2.mp4,2.4,60
nr-2.mp4,1.72,43
dessverre.mp4,2.44,61
matte-2.mp4,1.72,43
brokolli-3.mp4,2.12,53
zimbabwe.mp4,2.88,72
lang-lang-tid.mp4,2.08,52
med.mp4,1.44,36
formann-org.mp4,1.76,44
gleder-seg.mp4,1.32,33
trapes.mp4,2.76,69
vindsperre-2.mp4,1.88,47
tv-2.mp4,2.28,57
shingel.mp4,2.68,67
broeyt-2-haandball.mp4,1.52,38
oss-flere-personer.mp4,1.72,43
stetoskop.mp4,1.84,46
hindu.mp4,1.6,40
bongotromme.mp4,3.08,77
filetering-fisk.mp4,1.56,39
bukett.mp4,1.88,47
hale-2.mp4,1.76,44
ramme.mp4,2.16,54
triks.mp4,2.0,50
hoereapparat.mp4,1.72,43
siden-senere.mp4,1.68,42
parentes-3.mp4,1.88,47
